transaction_number,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
58363845644,275017,2011-06-24,3,2,4,1297,544.74,5732.74,1,5,2-3
80799565039,274176,2011-06-24,11,5,2,1323,277.83,2923.83,4,5,5-11
91319246245,272339,2011-06-24,1,4,2,1410,296.1,3116.1,2,1,4-1
90792215814,268107,2011-06-24,4,1,3,1388,437.22,4601.22,3,4,1-4
75807203980,267380,2011-06-24,12,6,3,342,107.73,1133.73,4,3,6-12
94252471276,268371,2011-06-24,7,5,1,558,58.59,616.59,4,2,5-7
89105324223,269980,2011-06-24,12,6,3,345,108.675,1143.675,1,2,6-12
91490971053,267016,2011-06-24,4,2,3,320,100.8,1060.8,3,1,2-4
86901766829,271504,2011-06-24,11,5,1,392,41.16,433.16,1,1,5-11
12251559644,272799,2011-06-23,11,6,1,1462,153.51,1615.51,1,3,6-11
41536290569,269217,2011-06-23,1,1,4,1156,485.52,5109.52,3,3,1-1
43591138949,269277,2011-06-23,8,3,1,714,74.97,788.97,2,3,3-8
18760695312,274322,2011-06-23,9,3,5,1338,702.45,7392.45,2,3,3-9
28375582993,268522,2011-06-23,11,5,4,1041,437.22,4601.22,3,4,5-11
25328381340,272665,2011-06-23,5,3,1,864,90.72,954.72,1,5,3-5
4634357100,271816,2011-06-23,3,1,1,252,26.46,278.46,3,2,1-3
30531115086,273352,2011-06-23,3,2,4,671,281.82,2965.82,1,4,2-3
5318172780,271190,2011-06-23,3,5,5,354,185.85,1955.85,1,3,5-3
14139771623,273254,2011-06-23,10,5,4,910,382.2,4022.2,1,1,5-10
59747239663,268077,2011-06-23,8,3,2,972,204.12,2148.12,1,5,3-8
93723235249,267053,2011-06-23,3,5,4,967,406.14,4274.14,2,2,5-3
91547165732,273456,2011-06-23,6,5,1,516,54.18,570.18,4,2,5-6
99603280112,267425,2011-06-23,11,5,2,1396,293.16,3085.16,1,1,5-11
70839610577,268346,2011-06-23,3,1,-3,-809,254.835,-2681.835,1,1,1-3
96206836774,269516,2011-06-23,4,2,1,760,79.8,839.8,4,5,2-4
86124031316,271687,2011-06-23,1,4,3,761,239.715,2522.715,2,4,4-1
74269001881,268663,2011-06-23,8,3,2,1492,313.32,3297.32,1,1,3-8
1710509811,273040,2011-06-22,11,5,3,794,250.11,2632.11,3,5,5-11
53804334519,271665,2011-06-22,8,3,4,1309,549.78,5785.78,1,2,3-8
25955625656,275104,2011-06-22,3,1,3,929,292.635,3079.635,1,1,1-3
49474954521,267856,2011-06-22,3,1,-2,-1460,306.6,-3226.6,3,3,1-3
33006117905,266941,2011-06-22,12,6,5,731,383.775,4038.775,1,4,6-12
22237771977,270074,2011-06-22,11,5,4,1112,467.04,4915.04,3,4,5-11
8597363414,271682,2011-06-22,6,5,2,1366,286.86,3018.86,1,2,5-6
23591095296,267261,2011-06-22,9,3,2,765,160.65,1690.65,2,1,3-9
13731811357,270279,2011-06-22,1,4,4,126,52.92,556.92,2,2,4-1
30010342954,268735,2011-06-22,7,5,-4,-1256,527.52,-5551.52,4,2,5-7
91120068573,271077,2011-06-22,1,1,4,445,186.9,1966.9,2,1,1-1
92393554623,268670,2011-06-22,4,2,3,340,107.1,1127.1,2,1,2-4
71117697410,271669,2011-06-22,10,5,2,750,157.5,1657.5,4,5,5-10
87961080005,269482,2011-06-22,3,2,1,400,42.0,442.0,2,2,2-3
89038192276,272603,2011-06-22,8,3,4,624,262.08,2758.08,2,4,3-8
64878808000,271887,2011-06-22,12,6,-2,-1064,223.44,-2351.44,1,2,6-12
95926449683,274605,2011-06-22,4,1,5,1388,728.7,7668.7,1,1,1-4
93625023531,267489,2011-06-22,1,4,5,966,507.15,5337.15,3,5,4-1
85827108509,273768,2011-06-22,10,3,3,436,137.34,1445.34,1,1,3-10
5520134849,270463,2011-06-21,12,5,2,1141,239.61,2521.61,3,5,5-12
54501664847,273123,2011-06-21,4,2,3,925,291.375,3066.375,2,2,2-4
10878833864,270950,2011-06-21,2,6,3,1225,385.875,4060.875,1,4,6-2
12729420124,272195,2011-06-21,12,6,4,1499,629.58,6625.58,3,4,6-12
10488991821,270401,2011-06-21,11,6,5,791,415.275,4370.275,1,5,6-11
55480436160,275008,2011-06-21,6,5,3,1259,396.585,4173.585,2,3,5-6
39862170559,274761,2011-06-21,1,2,1,1206,126.63,1332.63,4,1,2-1
21885868815,269914,2011-06-21,6,5,1,856,89.88,945.88,3,1,5-6
52016512335,270294,2011-06-21,8,3,1,1458,153.09,1611.09,2,3,3-8
3041357146,271633,2011-06-21,12,5,-3,-1224,385.56,-4057.56,1,5,5-12
28275885278,272697,2011-06-21,4,3,4,288,120.96,1272.96,2,1,3-4
95505426263,269771,2011-06-21,4,4,5,731,383.775,4038.775,4,1,4-4
71799236933,275127,2011-06-21,3,2,5,228,119.7,1259.7,1,3,2-3
96892547017,274854,2011-06-21,3,2,5,1500,787.5,8287.5,1,2,2-3
98271941861,267939,2011-06-21,10,5,4,1238,519.96,5471.96,4,1,5-10
69461286810,271647,2011-06-21,10,3,3,990,311.85,3281.85,4,3,3-10
89814630668,267654,2011-06-21,4,1,2,862,181.02,1905.02,3,3,1-4
94118692009,269568,2011-06-21,4,3,3,865,272.475,2867.475,1,5,3-4
23266156338,273052,2011-06-20,11,6,2,636,133.56,1405.56,1,4,6-11
37361819640,268710,2011-06-20,1,2,2,780,163.8,1723.8,3,5,2-1
62356968084,266888,2011-06-20,1,2,3,1193,375.795,3954.795,1,4,2-1
62196017724,271104,2011-06-20,4,2,4,1482,622.44,6550.44,1,3,2-4
18467398942,269586,2011-06-20,3,1,1,1204,126.42,1330.42,3,5,1-3
17923889909,274960,2011-06-20,3,1,1,264,27.72,291.72,1,2,1-3
53138071404,270889,2011-06-20,4,4,3,412,129.78,1365.78,1,1,4-4
41696062241,271981,2011-06-20,1,4,2,356,74.76,786.76,2,3,4-1
9914653639,270023,2011-06-20,10,3,2,488,102.48,1078.48,4,4,3-10
49242020201,269650,2011-06-20,11,5,2,93,19.53,205.53,1,2,5-11
37776695908,272047,2011-06-20,3,1,3,116,36.54,384.54,1,1,1-3
87285930124,274267,2011-06-20,8,3,4,1095,459.9,4839.9,2,4,3-8
98700838708,272877,2011-06-20,1,1,3,700,220.5,2320.5,3,3,1-1
74704107678,267815,2011-06-20,1,4,4,852,357.84,3765.84,3,4,4-1
74309284812,268597,2011-06-20,11,5,3,228,71.82,755.82,4,2,5-11
70111419504,271102,2011-06-20,6,5,4,672,282.24,2970.24,1,5,5-6
50476576636,268060,2011-06-19,10,6,5,957,502.425,5287.425,1,1,6-10
60180674317,268767,2011-06-19,3,1,5,1458,765.45,8055.45,4,4,1-3
53533717388,272219,2011-06-19,9,3,5,486,255.15,2685.15,2,4,3-9
35623878753,269016,2011-06-19,3,5,3,533,167.895,1766.895,1,2,5-3
41450086531,275034,2011-06-19,3,5,4,1399,587.58,6183.58,1,4,5-3
62673319182,268857,2011-06-19,8,3,3,1184,372.96,3924.96,1,2,3-8
22145352025,268715,2011-06-19,6,5,5,914,479.85,5049.85,2,4,5-6
15833242994,273498,2011-06-19,11,6,-1,-797,83.685,-880.685,1,1,6-11
20350371496,268207,2011-06-19,10,3,-2,-1100,231.0,-2431.0,1,5,3-10
12236194348,272075,2011-06-19,10,3,3,354,111.51,1173.51,1,5,3-10
40329236413,273645,2011-06-19,2,6,1,461,48.405,509.405,1,3,6-2
34024350674,273372,2011-06-19,3,5,5,957,502.425,5287.425,1,3,5-3
37897895889,271763,2011-06-19,11,6,4,140,58.8,618.8,3,4,6-11
52861275960,266885,2011-06-19,3,2,2,486,102.06,1074.06,3,2,2-3
50940346648,268617,2011-06-19,1,2,2,1315,276.15,2906.15,1,2,2-1
27342097894,269463,2011-06-19,8,3,4,337,141.54,1489.54,3,4,3-8
22291552310,268596,2011-06-19,3,1,3,1466,461.79,4859.79,2,2,1-3
51016421668,272111,2011-06-19,1,1,2,1364,286.44,3014.44,1,5,1-1
66738686249,272195,2011-06-19,4,4,-5,-767,402.675,-4237.675,4,4,4-4
99621450099,273058,2011-06-19,12,6,5,158,82.95,872.95,1,1,6-12
81477948281,274474,2011-06-19,9,3,1,251,26.355,277.355,1,3,3-9
77617368559,274621,2011-06-19,4,1,5,756,396.9,4176.9,2,4,1-4
82936814267,274310,2011-06-19,3,1,3,1385,436.275,4591.275,1,5,1-3
72711634148,274787,2011-06-19,4,2,1,881,92.505,973.505,3,5,2-4
24035388209,272557,2011-06-18,2,6,4,335,140.7,1480.7,3,3,6-2
3041357146,271633,2011-06-18,12,5,3,1224,385.56,4057.56,1,2,5-12
62281536761,270573,2011-06-18,4,2,2,167,35.07,369.07,2,5,2-4
62311976794,266857,2011-06-18,4,4,-2,-1433,300.93,-3166.93,4,1,4-4
22405505290,271901,2011-06-18,5,3,2,1222,256.62,2700.62,3,2,3-5
36623293157,272736,2011-06-18,1,1,4,768,322.56,3394.56,3,3,1-1
49052235297,267889,2011-06-18,10,3,1,851,89.355,940.355,2,5,3-10
37411991704,272029,2011-06-18,12,5,1,731,76.755,807.755,2,3,5-12
30083430624,273481,2011-06-18,12,6,3,229,72.135,759.135,3,1,6-12
9518995018,273065,2011-06-18,10,3,2,1279,268.59,2826.59,1,5,3-10
18329796546,268557,2011-06-18,1,4,1,1367,143.535,1510.535,3,1,4-1
18263190765,269799,2011-06-18,12,5,5,418,219.45,2309.45,2,3,5-12
53375252161,267073,2011-06-18,11,6,4,1109,465.78,4901.78,1,5,6-11
53367800577,273342,2011-06-18,8,3,3,890,280.35,2950.35,1,4,3-8
35843117536,275076,2011-06-18,10,5,1,1217,127.785,1344.785,4,5,5-10
52324711992,267794,2011-06-18,1,1,5,1352,709.8,7469.8,1,3,1-1
33630838980,272035,2011-06-18,12,6,2,209,43.89,461.89,2,4,6-12
68448760048,274014,2011-06-18,10,6,1,1410,148.05,1558.05,2,5,6-10
77744776142,269320,2011-06-18,4,4,5,269,141.225,1486.225,2,3,4-4
69787623413,267457,2011-06-18,11,5,5,1138,597.45,6287.45,4,2,5-11
71930388488,271046,2011-06-18,10,3,2,1041,218.61,2300.61,1,1,3-10
83254203007,272744,2011-06-18,2,6,2,278,58.38,614.38,1,3,6-2
17562417547,267042,2011-06-17,1,4,-4,-200,84.0,-884.0,1,3,4-1
51196438059,272118,2011-06-17,10,3,5,187,98.175,1033.175,2,3,3-10
50089103442,272723,2011-06-17,1,1,3,816,257.04,2705.04,1,1,1-1
45135799251,273185,2011-06-17,11,5,2,1249,262.29,2760.29,1,4,5-11
30010342954,268735,2011-06-17,7,5,4,1256,527.52,5551.52,4,1,5-7
60308083838,267156,2011-06-17,3,2,4,1295,543.9,5723.9,4,2,2-3
49474954521,267856,2011-06-17,3,1,2,1460,306.6,3226.6,3,4,1-3
60176378480,272821,2011-06-17,12,6,4,490,205.8,2165.8,3,4,6-12
7848320526,267588,2011-06-17,4,2,2,637,133.77,1407.77,4,5,2-4
10833696353,270636,2011-06-17,12,5,5,455,238.875,2513.875,1,2,5-12
26549119986,272441,2011-06-17,12,5,5,442,232.05,2442.05,1,5,5-12
56608329204,272816,2011-06-17,4,4,1,1095,114.975,1209.975,1,3,4-4
26762616816,273058,2011-06-17,11,5,3,1154,363.51,3825.51,4,3,5-11
70446161926,270131,2011-06-17,10,5,3,1087,342.405,3603.405,3,5,5-10
95435639473,269350,2011-06-17,2,6,2,1244,261.24,2749.24,1,5,6-2
91456194081,271952,2011-06-17,4,3,5,246,129.15,1359.15,2,4,3-4
88163970868,272689,2011-06-17,5,3,4,1407,590.94,6218.94,2,3,3-5
80915637965,271308,2011-06-17,4,2,1,985,103.425,1088.425,3,5,2-4
64902396171,275227,2011-06-17,8,3,3,810,255.15,2685.15,1,1,3-8
4619761369,271937,2011-06-16,4,1,3,463,145.845,1534.845,3,3,1-4
44092089689,273661,2011-06-16,10,6,1,967,101.535,1068.535,3,3,6-10
3052276663,274055,2011-06-16,10,5,4,565,237.3,2497.3,4,5,5-10
10959301310,274335,2011-06-16,4,1,1,503,52.815,555.815,1,3,1-4
40217322467,274457,2011-06-16,12,5,2,1298,272.58,2868.58,1,3,5-12
25317646356,267611,2011-06-16,10,6,2,71,14.91,156.91,2,3,6-10
21851810195,273497,2011-06-16,12,5,1,141,14.805,155.805,4,3,5-12
36418868670,269587,2011-06-16,4,1,2,1062,223.02,2347.02,4,2,1-4
39800191082,269604,2011-06-16,1,2,4,943,396.06,4168.06,1,2,2-1
46372096342,267772,2011-06-16,12,6,4,280,117.6,1237.6,4,1,6-12
18993533652,268186,2011-06-16,12,6,4,616,258.72,2722.72,4,2,6-12
17562417547,267042,2011-06-16,1,4,-4,-200,84.0,-884.0,1,3,4-1
82447758227,270218,2011-06-16,10,5,3,1189,374.535,3941.535,1,1,5-10
68632598212,272610,2011-06-16,4,3,5,673,353.325,3718.325,3,2,3-4
64878808000,271887,2011-06-16,12,6,2,1064,223.44,2351.44,1,2,6-12
97111109054,268664,2011-06-16,7,5,2,812,170.52,1794.52,1,3,5-7
87863882825,269266,2011-06-16,4,1,-1,-265,27.825,-292.825,3,1,1-4
84432999751,273489,2011-06-16,11,6,2,970,203.7,2143.7,3,2,6-11
28511509039,271975,2011-06-15,4,3,3,1378,434.07,4568.07,1,5,3-4
20487149302,274894,2011-06-15,4,2,4,922,387.24,4075.24,1,5,2-4
39734560185,272440,2011-06-15,2,6,5,140,73.5,773.5,1,4,6-2
60222247799,268481,2011-06-15,6,5,-2,-1446,303.66,-3195.66,2,1,5-6
36447084554,273546,2011-06-15,8,3,5,1023,537.075,5652.075,1,3,3-8
61871893225,272287,2011-06-15,1,2,1,1233,129.465,1362.465,1,1,2-1
36814744625,271347,2011-06-15,5,3,4,1079,453.18,4769.18,4,4,3-5
31564042748,272683,2011-06-15,1,2,4,340,142.8,1502.8,4,5,2-1
46254819387,272268,2011-06-15,10,5,2,760,159.6,1679.6,3,5,5-10
70839610577,268346,2011-06-15,3,1,3,809,254.835,2681.835,1,2,1-3
84221678705,274747,2011-06-15,12,5,5,961,504.525,5309.525,2,1,5-12
71800840317,268100,2011-06-15,3,2,4,255,107.1,1127.1,3,4,2-3
93239243410,270443,2011-06-15,4,4,-4,-756,317.52,-3341.52,2,4,4-4
71456875524,270535,2011-06-15,11,6,4,1286,540.12,5684.12,1,4,6-11
76906459516,267940,2011-06-15,4,4,2,1263,265.23,2791.23,4,1,4-4
77392142719,268590,2011-06-15,4,1,3,804,253.26,2665.26,4,3,1-4
92813723138,273744,2011-06-15,4,3,4,1214,509.88,5365.88,2,1,3-4
65950712868,272056,2011-06-15,3,2,4,634,266.28,2802.28,3,3,2-3
84028807748,267317,2011-06-15,4,3,1,353,37.065,390.065,1,5,3-4
32117276054,268589,2011-06-14,5,3,1,275,28.875,303.875,3,5,3-5
3374494772,269440,2011-06-14,10,5,4,1148,482.16,5074.16,1,1,5-10
9457795416,271581,2011-06-14,7,5,5,1099,576.975,6071.975,4,5,5-7
25652371497,268133,2011-06-14,10,6,5,501,263.025,2768.025,3,4,6-10
42586251871,272026,2011-06-14,4,1,3,968,304.92,3208.92,1,2,1-4
23364760364,269973,2011-06-14,10,5,1,138,14.49,152.49,4,1,5-10
41242895488,274055,2011-06-14,4,1,2,112,23.52,247.52,1,5,1-4
14470418474,271849,2011-06-14,10,6,5,1415,742.875,7817.875,3,2,6-10
66370621380,273410,2011-06-14,12,5,2,309,64.89,682.89,1,5,5-12
67931461556,272857,2011-06-14,4,2,-1,-596,62.58,-658.58,1,5,2-4
98916102641,269134,2011-06-14,5,3,1,866,90.93,956.93,4,4,3-5
87863882825,269266,2011-06-14,4,1,1,265,27.825,292.825,3,4,1-4
66738686249,272195,2011-06-14,4,4,5,767,402.675,4237.675,4,1,4-4
85382738196,270650,2011-06-14,3,2,5,442,232.05,2442.05,2,5,2-3
86169544592,273034,2011-06-14,10,3,4,326,136.92,1440.92,2,5,3-10
39996658115,271619,2011-06-13,7,5,4,530,222.6,2342.6,1,3,5-7
38432487071,270837,2011-06-13,10,6,2,1009,211.89,2229.89,4,4,6-10
328153385,270347,2011-06-13,3,5,3,699,220.185,2317.185,3,5,5-3
52803270914,274991,2011-06-13,10,5,5,532,279.3,2939.3,4,4,5-10
55062977958,268968,2011-06-13,10,6,3,346,108.99,1146.99,1,3,6-10
34135338478,275092,2011-06-13,11,6,4,532,223.44,2351.44,1,1,6-11
44330402793,270447,2011-06-13,11,6,5,697,365.925,3850.925,1,2,6-11
23451700196,269007,2011-06-13,1,4,1,418,43.89,461.89,4,2,4-1
7509666956,273842,2011-06-13,3,2,4,881,370.02,3894.02,3,4,2-3
28243146808,272060,2011-06-13,10,5,-1,-922,96.81,-1018.81,1,2,5-10
59977700396,275022,2011-06-13,9,3,4,101,42.42,446.42,2,5,3-9
14838900550,273515,2011-06-13,3,2,-2,-151,31.71,-333.71,4,3,2-3
16278056728,271092,2011-06-13,11,6,3,848,267.12,2811.12,4,2,6-11
61732902382,270044,2011-06-13,4,1,4,690,289.8,3049.8,2,4,1-4
9850439886,268732,2011-06-13,12,6,4,124,52.08,548.08,2,1,6-12
60222247799,268481,2011-06-13,6,5,2,1446,303.66,3195.66,2,2,5-6
41304568697,266836,2011-06-13,4,2,4,1204,505.68,5321.68,4,2,2-4
45403621269,268848,2011-06-13,11,5,4,959,402.78,4238.78,2,3,5-11
21369418184,274374,2011-06-13,4,4,5,149,78.225,823.225,4,1,4-4
9710718933,268889,2011-06-13,1,4,4,1395,585.9,6165.9,4,2,4-1
144313831,269672,2011-06-13,2,6,1,397,41.685,438.685,1,2,6-2
26974897506,267247,2011-06-13,10,3,3,1486,468.09,4926.09,1,5,3-10
74926966749,270710,2011-06-13,1,4,3,614,193.41,2035.41,3,2,4-1
75648018119,270492,2011-06-13,10,5,2,621,130.41,1372.41,4,4,5-10
98126324823,267402,2011-06-13,1,1,2,220,46.2,486.2,2,1,1-1
87766280407,268387,2011-06-13,11,5,1,1245,130.725,1375.725,1,5,5-11
96245831607,267589,2011-06-13,4,4,1,1475,154.875,1629.875,1,4,4-4
83110037961,269139,2011-06-13,3,2,1,1332,139.86,1471.86,3,3,2-3
91128832329,272493,2011-06-13,3,2,5,1050,551.25,5801.25,4,5,2-3
63211611518,271212,2011-06-13,10,6,5,1394,731.85,7701.85,2,3,6-10
20350371496,268207,2011-06-12,10,3,2,1100,231.0,2431.0,1,4,3-10
34795637998,267490,2011-06-12,9,3,4,759,318.78,3354.78,4,4,3-9
46627499689,270234,2011-06-12,3,1,4,204,85.68,901.68,2,1,1-3
36227656139,269864,2011-06-12,3,5,3,1376,433.44,4561.44,3,2,5-3
21683693851,270947,2011-06-12,3,5,4,747,313.74,3301.74,3,1,5-3
18735440550,270212,2011-06-12,3,1,5,192,100.8,1060.8,2,1,1-3
1306849718,274306,2011-06-12,12,5,5,1272,667.8,7027.8,1,5,5-12
18411974181,271789,2011-06-12,5,3,1,1439,151.095,1590.095,2,1,3-5
62311976794,266857,2011-06-12,4,4,2,1433,300.93,3166.93,4,3,4-4
32968594765,272271,2011-06-12,3,1,4,147,61.74,649.74,1,5,1-3
5109314776,269651,2011-06-12,11,6,5,782,410.55,4320.55,2,5,6-11
4236411732,266788,2011-06-12,7,5,1,1238,129.99,1367.99,4,5,5-7
58646471434,267913,2011-06-12,9,3,1,118,12.39,130.39,1,4,3-9
38357295684,273850,2011-06-12,9,3,3,1144,360.36,3792.36,1,2,3-9
18205723155,268523,2011-06-12,11,6,3,1492,469.98,4945.98,1,2,6-11
65957038003,272995,2011-06-12,8,3,2,495,103.95,1093.95,1,2,3-8
99366439855,272739,2011-06-12,3,1,4,927,389.34,4097.34,3,2,1-3
85234132216,270445,2011-06-12,3,5,1,491,51.555,542.555,4,2,5-3
96703274277,267058,2011-06-12,11,5,4,460,193.2,2033.2,3,5,5-11
78076546729,271658,2011-06-12,4,3,3,701,220.815,2323.815,4,4,3-4
65066509062,266853,2011-06-12,11,6,2,717,150.57,1584.57,3,5,6-11
83251211890,271990,2011-06-12,4,1,2,1158,243.18,2559.18,4,1,1-4
27810158408,273929,2011-06-11,6,5,1,149,15.645,164.645,3,5,5-6
11038230617,272143,2011-06-11,3,2,5,697,365.925,3850.925,3,4,2-3
56760214474,267920,2011-06-11,12,5,2,126,26.46,278.46,2,1,5-12
42947945915,270449,2011-06-11,11,5,3,1067,336.105,3537.105,2,5,5-11
39180903618,268202,2011-06-11,5,3,5,642,337.05,3547.05,1,2,3-5
24796368146,274854,2011-06-11,9,3,5,286,150.15,1580.15,1,4,3-9
35917012047,270430,2011-06-11,12,5,1,1177,123.585,1300.585,2,4,5-12
15833242994,273498,2011-06-11,11,6,1,797,83.685,880.685,1,1,6-11
22373632721,270944,2011-06-11,10,3,3,651,205.065,2158.065,2,2,3-10
40526198848,268493,2011-06-11,10,6,3,1392,438.48,4614.48,1,5,6-10
25355649529,270888,2011-06-11,3,5,-1,-1120,117.6,-1237.6,1,1,5-3
2694060432,274420,2011-06-11,1,4,3,1127,355.005,3736.005,4,2,4-1
80014189734,267032,2011-06-11,3,5,3,319,100.485,1057.485,4,4,5-3
72518766082,267915,2011-06-11,5,3,-1,-234,24.57,-258.57,2,2,3-5
66758194162,275138,2011-06-11,7,5,4,1344,564.48,5940.48,1,3,5-7
82832514396,267129,2011-06-11,2,6,1,389,40.845,429.845,4,2,6-2
17941702454,267707,2011-06-10,6,5,-3,-188,59.22,-623.22,1,5,5-6
18018475788,273695,2011-06-10,4,1,3,356,112.14,1180.14,4,3,1-4
29416924176,268068,2011-06-10,4,1,3,782,246.33,2592.33,1,4,1-4
58541543649,274517,2011-06-10,12,5,5,1067,560.175,5895.175,4,1,5-12
44668776620,268579,2011-06-10,11,6,2,1434,301.14,3169.14,4,3,6-11
37796013826,268288,2011-06-10,2,6,2,1053,221.13,2327.13,3,1,6-2
15745712720,275011,2011-06-10,4,2,5,239,125.475,1320.475,3,5,2-4
14838900550,273515,2011-06-10,3,2,2,151,31.71,333.71,4,5,2-3
56843858947,274550,2011-06-10,11,5,1,1288,135.24,1423.24,4,5,5-11
33850562229,266794,2011-06-10,1,4,2,1334,280.14,2948.14,1,1,4-1
5023470508,272559,2011-06-10,11,6,4,1075,451.5,4751.5,3,5,6-11
31211276739,270310,2011-06-10,12,6,-2,-244,51.24,-539.24,3,1,6-12
1407823655,268914,2011-06-10,10,5,1,1252,131.46,1383.46,3,1,5-10
76472051346,267707,2011-06-10,11,5,3,360,113.4,1193.4,4,1,5-11
67858334674,266816,2011-06-10,11,6,3,748,235.62,2479.62,1,4,6-11
77130817150,271285,2011-06-10,3,5,-4,-984,413.28,-4349.28,1,1,5-3
91646690385,272648,2011-06-10,11,5,5,364,191.1,2011.1,1,3,5-11
95313240722,273166,2011-06-10,12,5,2,483,101.43,1067.43,1,4,5-12
87617858066,272463,2011-06-10,4,3,3,804,253.26,2665.26,3,5,3-4
93047575305,267643,2011-06-10,9,3,5,1417,743.925,7828.925,2,5,3-9
40456614388,273166,2011-06-09,7,5,-5,-248,130.2,-1370.2,1,3,5-7
31933953956,273509,2011-06-09,3,2,1,893,93.765,986.765,1,1,2-3
51346629819,270895,2011-06-09,12,5,-2,-74,15.54,-163.54,2,5,5-12
50498177360,269520,2011-06-09,6,5,2,415,87.15,917.15,4,1,5-6
41743890641,274061,2011-06-09,6,5,4,675,283.5,2983.5,1,1,5-6
6471395773,271905,2011-06-09,3,5,4,808,339.36,3571.36,1,2,5-3
48331045596,273803,2011-06-09,4,4,2,1165,244.65,2574.65,1,1,4-4
17340310006,271823,2011-06-09,11,5,4,1250,525.0,5525.0,4,1,5-11
60480857386,271585,2011-06-09,6,5,5,303,159.075,1674.075,2,1,5-6
40692937162,274884,2011-06-09,6,5,4,1317,553.14,5821.14,3,5,5-6
11513468210,270321,2011-06-09,2,6,2,1180,247.8,2607.8,4,1,6-2
72465265890,274483,2011-06-09,4,3,3,995,313.425,3298.425,1,3,3-4
87456253133,270252,2011-06-09,10,5,1,1282,134.61,1416.61,1,4,5-10
77799901929,272841,2011-06-09,10,3,2,1038,217.98,2293.98,1,5,3-10
91353122064,275143,2011-06-09,4,1,2,1010,212.1,2232.1,1,5,1-4
81797142494,274503,2011-06-09,4,1,4,452,189.84,1997.84,1,3,1-4
80305044535,267449,2011-06-09,1,4,4,1052,441.84,4649.84,1,1,4-1
50527189631,273805,2011-06-08,1,1,3,665,209.475,2204.475,1,5,1-1
25355649529,270888,2011-06-08,3,5,1,1120,117.6,1237.6,1,3,5-3
59254030851,272524,2011-06-08,10,3,3,914,287.91,3029.91,2,2,3-10
43118810381,270992,2011-06-08,1,4,3,210,66.15,696.15,4,5,4-1
17562417547,267042,2011-06-08,1,4,4,200,84.0,884.0,1,1,4-1
31203795515,274093,2011-06-08,3,1,-1,-641,67.305,-708.305,1,4,1-3
31211276739,270310,2011-06-08,12,6,2,244,51.24,539.24,3,1,6-12
40407921739,273599,2011-06-08,12,6,2,810,170.1,1790.1,1,1,6-12
60031302097,269636,2011-06-08,12,6,4,859,360.78,3796.78,4,4,6-12
97632039775,274260,2011-06-08,11,6,5,692,363.3,3823.3,3,3,6-11
70588738170,272365,2011-06-08,10,5,4,1053,442.26,4654.26,4,5,5-10
94919780527,269015,2011-06-08,1,2,5,162,85.05,895.05,2,5,2-1
68928634026,267324,2011-06-08,9,3,1,489,51.345,540.345,1,3,3-9
93239243410,270443,2011-06-08,4,4,4,756,317.52,3341.52,2,5,4-4
78974196025,268569,2011-06-08,2,6,3,366,115.29,1213.29,2,4,6-2
81263744670,272017,2011-06-08,3,2,4,939,394.38,4150.38,1,5,2-3
1836154685,272801,2011-06-07,8,3,2,240,50.4,530.4,3,5,3-8
61446883993,269650,2011-06-07,4,4,3,515,162.225,1707.225,1,4,4-4
59753179794,272536,2011-06-07,3,5,2,88,18.48,194.48,4,3,5-3
37848160943,274808,2011-06-07,12,6,4,1420,596.4,6276.4,2,1,6-12
20300722635,268461,2011-06-07,8,3,2,425,89.25,939.25,4,5,3-8
42286390662,274527,2011-06-07,3,1,1,1092,114.66,1206.66,2,1,1-3
23369236733,270029,2011-06-07,6,5,5,1028,539.7,5679.7,1,3,5-6
6306434456,274948,2011-06-07,12,5,3,730,229.95,2419.95,3,2,5-12
62084465673,268998,2011-06-07,12,5,3,1451,457.065,4810.065,4,1,5-12
12411445588,268367,2011-06-07,11,6,2,1052,220.92,2324.92,2,1,6-11
32652438349,268277,2011-06-07,3,5,-5,-1222,641.55,-6751.55,2,4,5-3
54905977725,267682,2011-06-07,4,4,2,461,96.81,1018.81,3,5,4-4
93458174338,269292,2011-06-07,12,5,2,959,201.39,2119.39,4,4,5-12
66099661702,274406,2011-06-07,1,4,3,1072,337.68,3553.68,1,1,4-1
83693584496,267163,2011-06-07,10,5,3,1014,319.41,3361.41,1,5,5-10
92458528967,272357,2011-06-07,4,3,3,1359,428.085,4505.085,4,5,3-4
92008855748,272280,2011-06-07,9,3,2,251,52.71,554.71,2,4,3-9
76028895212,272680,2011-06-07,4,1,-4,-397,166.74,-1754.74,4,4,1-4
80641349511,267252,2011-06-07,1,2,5,447,234.675,2469.675,2,4,2-1
26916812986,268313,2011-06-06,10,6,5,1447,759.675,7994.675,1,3,6-10
28635990863,274116,2011-06-06,4,4,2,1385,290.85,3060.85,4,3,4-4
35447184777,268745,2011-06-06,12,5,5,108,56.7,596.7,2,4,5-12
7426789305,271596,2011-06-06,11,6,2,1082,227.22,2391.22,3,5,6-11
63067408067,268875,2011-06-06,4,4,2,1327,278.67,2932.67,4,1,4-4
9122935468,269551,2011-06-06,6,5,4,764,320.88,3376.88,1,4,5-6
4108822890,271601,2011-06-06,10,3,1,528,55.44,583.44,3,4,3-10
41335475825,272518,2011-06-06,2,6,5,435,228.375,2403.375,1,5,6-2
