transaction_number,transaction_type,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
32282745367,P,274813,2011-12-22,5,3,2,1023,214.83,2260.83,3,2,3-5
44708761869,R,269847,2011-12-22,8,3,-3,-1465,461.475,-4856.475,4,1,3-8
13514960562,P,270447,2011-12-22,12,6,4,1471,617.82,6501.82,1,3,6-12
54337413243,P,269387,2011-12-22,5,3,3,503,158.445,1667.445,3,3,3-5
34634900156,P,274834,2011-12-22,3,1,3,1421,447.615,4710.615,3,1,1-3
56285512805,R,270069,2011-12-22,10,6,-5,-627,329.175,-3464.175,1,1,6-10
62214902038,P,272069,2011-12-22,11,5,4,139,58.38,614.38,2,4,5-11
9523471016,P,271587,2011-12-22,1,2,3,726,228.69,2406.69,1,3,2-1
41426413008,P,274825,2011-12-22,10,6,2,1140,239.4,2519.4,3,3,6-10
28676134015,P,267546,2011-12-22,3,5,3,187,58.905,619.905,2,5,5-3
8822889569,P,268768,2011-12-22,11,5,3,1220,384.3,4044.3,1,1,5-11
618433640,R,267414,2011-12-22,3,2,-5,-1257,659.925,-6944.925,3,2,2-3
39309134233,P,270170,2011-12-22,10,6,1,222,23.31,245.31,2,3,6-10
91685427451,P,267811,2011-12-22,10,3,5,720,378.0,3978.0,1,3,3-10
64842588517,P,269852,2011-12-22,4,4,3,1362,429.03,4515.03,4,3,4-4
76214066051,P,273030,2011-12-22,1,2,3,376,118.44,1246.44,1,4,2-1
65020939230,P,272043,2011-12-22,3,5,4,1013,425.46,4477.46,1,5,5-3
67952181235,P,270047,2011-12-22,4,3,1,371,38.955,409.955,4,3,3-4
96724978835,P,274976,2011-12-22,4,2,5,1012,531.3,5591.3,2,1,2-4
47179291145,R,271181,2011-12-21,4,4,-3,-1205,379.575,-3994.575,3,1,4-4
27578198007,P,270165,2011-12-21,4,1,5,1285,674.625,7099.625,1,4,1-4
4170892941,R,266852,2011-12-21,8,3,-1,-412,43.26,-455.26,3,3,3-8
60757878133,P,269087,2011-12-21,9,3,5,654,343.35,3613.35,2,3,3-9
4170892941,R,266852,2011-12-21,8,3,-1,-412,43.26,-455.26,3,1,3-8
35110824463,P,272476,2011-12-21,12,6,2,1257,263.97,2777.97,1,1,6-12
48190917662,P,272687,2011-12-21,7,5,2,388,81.48,857.48,1,1,5-7
9340410265,P,275096,2011-12-21,12,5,3,1157,364.455,3835.455,2,2,5-12
26258138018,P,271224,2011-12-21,3,1,3,1305,411.075,4326.075,2,4,1-3
19785735186,P,272079,2011-12-21,2,6,3,278,87.57,921.57,2,2,6-2
40706048047,P,267486,2011-12-21,8,3,3,882,277.83,2923.83,1,3,3-8
6059975909,R,268268,2011-12-21,11,5,-1,-940,98.7,-1038.7,2,5,5-11
34082127277,P,271059,2011-12-21,1,1,2,427,89.67,943.67,1,1,1-1
5217417867,P,270582,2011-12-21,9,3,4,1040,436.8,4596.8,2,3,3-9
60998904014,P,269697,2011-12-21,4,4,4,222,93.24,981.24,1,5,4-4
75495266216,P,273343,2011-12-21,1,4,4,169,70.98,746.98,1,2,4-1
84534718793,P,275022,2011-12-21,1,4,1,1330,139.65,1469.65,1,3,4-1
76930255971,P,268143,2011-12-21,12,5,1,1087,114.135,1201.135,1,4,5-12
73179962301,P,274524,2011-12-21,6,5,5,930,488.25,5138.25,3,3,5-6
76317202572,P,271510,2011-12-21,9,3,5,161,84.525,889.525,3,5,3-9
66677663058,P,273900,2011-12-21,3,1,2,1263,265.23,2791.23,3,1,1-3
82072418405,P,274688,2011-12-21,3,1,2,631,132.51,1394.51,1,1,1-3
30517778927,P,269232,2011-12-20,4,2,2,199,41.79,439.79,4,2,2-4
4170892941,P,266852,2011-12-20,8,3,1,412,43.26,455.26,3,1,3-8
26764826264,P,271928,2011-12-20,10,6,5,609,319.725,3364.725,3,5,6-10
33296681641,P,274227,2011-12-20,3,1,3,663,208.845,2197.845,1,3,1-3
61603776412,P,268081,2011-12-20,4,4,3,162,51.03,537.03,3,5,4-4
40482740710,P,271143,2011-12-20,5,3,2,336,70.56,742.56,3,5,3-5
26662331164,P,274215,2011-12-20,1,1,5,694,364.35,3834.35,3,5,1-1
24608995635,P,267825,2011-12-20,10,5,3,372,117.18,1233.18,4,1,5-10
55032310149,P,266992,2011-12-20,12,6,1,677,71.085,748.085,1,3,6-12
1600638529,P,268360,2011-12-20,4,4,3,180,56.7,596.7,3,5,4-4
8029771964,R,267801,2011-12-20,10,3,-1,-762,80.01,-842.01,3,1,3-10
3863690928,P,267550,2011-12-20,10,6,1,755,79.275,834.275,3,2,6-10
46139889344,P,271743,2011-12-20,4,4,4,542,227.64,2395.64,1,2,4-4
16470459202,P,271227,2011-12-20,10,6,3,556,175.14,1843.14,1,2,6-10
92403224418,P,271858,2011-12-20,6,5,2,182,38.22,402.22,1,4,5-6
88655648016,P,270815,2011-12-20,6,5,4,1224,514.08,5410.08,1,5,5-6
67822229396,P,270549,2011-12-20,8,3,3,1347,424.305,4465.305,3,2,3-8
83092891706,P,269424,2011-12-20,1,2,3,628,197.82,2081.82,1,2,2-1
41807225874,P,269420,2011-12-19,12,5,1,303,31.815,334.815,2,5,5-12
44125492691,R,274748,2011-12-19,3,2,-5,-767,402.675,-4237.675,1,3,2-3
618433640,P,267414,2011-12-19,3,2,5,1257,659.925,6944.925,3,3,2-3
58722847159,P,272144,2011-12-19,1,2,3,795,250.425,2635.425,2,1,2-1
11448658750,R,269788,2011-12-19,10,5,-2,-1137,238.77,-2512.77,1,1,5-10
45328298390,P,269333,2011-12-19,10,5,3,334,105.21,1107.21,3,4,5-10
1737257883,P,270892,2011-12-19,4,3,5,1135,595.875,6270.875,4,3,3-4
31706670142,P,269967,2011-12-19,1,1,1,910,95.55,1005.55,1,3,1-1
45761865428,P,269387,2011-12-19,3,1,1,505,53.025,558.025,2,1,1-3
33808874093,R,270897,2011-12-19,7,5,-4,-1311,550.62,-5794.62,2,1,5-7
44125492691,R,274748,2011-12-19,3,2,-5,-767,402.675,-4237.675,1,4,2-3
91006252230,P,269897,2011-12-19,1,4,2,455,95.55,1005.55,1,5,4-1
87586663188,P,274494,2011-12-19,7,5,1,455,47.775,502.775,1,2,5-7
97679699441,R,268579,2011-12-19,10,6,-3,-1186,373.59,-3931.59,4,5,6-10
75940632185,P,274937,2011-12-19,11,5,3,1096,345.24,3633.24,3,3,5-11
90155743773,P,269194,2011-12-19,1,1,3,993,312.795,3291.795,1,1,1-1
88424853613,P,271353,2011-12-19,8,3,1,1386,145.53,1531.53,3,4,3-8
84083711231,P,272633,2011-12-19,1,1,3,1284,404.46,4256.46,1,3,1-1
66075012177,P,274462,2011-12-19,11,6,3,985,310.275,3265.275,1,2,6-11
87745108465,P,274761,2011-12-19,9,3,1,365,38.325,403.325,3,5,3-9
96260278983,P,267959,2011-12-19,1,2,3,586,184.59,1942.59,3,3,2-1
99398166055,P,267020,2011-12-19,2,6,3,550,173.25,1823.25,1,5,6-2
75043746523,P,267693,2011-12-19,11,5,5,663,348.075,3663.075,2,2,5-11
64556213836,P,274955,2011-12-19,9,3,3,457,143.955,1514.955,1,5,3-9
72724977608,R,266931,2011-12-19,11,5,-1,-620,65.1,-685.1,1,1,5-11
4354866142,P,272526,2011-12-18,6,5,2,690,144.9,1524.9,1,1,5-6
58891325891,R,272148,2011-12-18,10,6,-4,-190,79.8,-839.8,2,5,6-10
10945361338,P,270771,2011-12-18,4,1,5,1437,754.425,7939.425,1,2,1-4
20171840339,P,273903,2011-12-18,4,1,2,881,185.01,1947.01,3,3,1-4
49070823383,R,268683,2011-12-18,11,6,-5,-774,406.35,-4276.35,1,2,6-11
13736826048,P,267588,2011-12-18,12,5,5,732,384.3,4044.3,4,3,5-12
32102964065,P,270687,2011-12-18,5,3,3,791,249.165,2622.165,4,1,3-5
94687455064,P,267701,2011-12-18,1,1,1,443,46.515,489.515,3,1,1-1
94540605761,P,267023,2011-12-18,8,3,1,291,30.555,321.555,3,2,3-8
88670341601,P,269509,2011-12-18,12,6,4,261,109.62,1153.62,1,2,6-12
68386782151,P,267172,2011-12-18,1,2,5,470,246.75,2596.75,2,5,2-1
92552265405,R,270410,2011-12-18,10,6,-5,-1218,639.45,-6729.45,1,2,6-10
79236295078,P,270751,2011-12-18,6,5,1,117,12.285,129.285,3,3,5-6
69079210368,P,272416,2011-12-18,4,4,4,722,303.24,3191.24,1,1,4-4
83877301420,P,267551,2011-12-18,4,3,5,1194,626.85,6596.85,1,4,3-4
83776356639,P,274427,2011-12-18,5,3,2,686,144.06,1516.06,1,5,3-5
89724684475,R,270362,2011-12-18,8,3,-4,-1368,574.56,-6046.56,1,3,3-8
74748979721,R,270308,2011-12-18,1,4,-3,-1204,379.26,-3991.26,4,2,4-1
83396059443,P,271292,2011-12-18,1,2,3,224,70.56,742.56,3,4,2-1
72724977608,P,266931,2011-12-18,11,5,1,620,65.1,685.1,1,1,5-11
16892285259,P,273285,2011-12-17,3,5,3,1063,334.845,3523.845,1,3,5-3
44635411688,R,271562,2011-12-17,4,4,-2,-1325,278.25,-2928.25,1,3,4-4
51306335911,P,274919,2011-12-17,5,3,2,1290,270.9,2850.9,1,5,3-5
39661181259,P,269754,2011-12-17,11,6,5,263,138.075,1453.075,1,4,6-11
7214136016,P,275265,2011-12-17,1,4,1,222,23.31,245.31,2,4,4-1
62497489124,P,273719,2011-12-17,12,5,4,611,256.62,2700.62,1,5,5-12
58891325891,P,272148,2011-12-17,10,6,4,190,79.8,839.8,2,5,6-10
9885877966,R,270011,2011-12-17,1,2,-1,-1020,107.1,-1127.1,2,2,2-1
24316537120,R,271917,2011-12-17,7,5,-3,-1410,444.15,-4674.15,1,1,5-7
85300368295,P,272913,2011-12-17,1,4,3,518,163.17,1717.17,3,1,4-1
83133933693,P,268049,2011-12-17,11,6,4,800,336.0,3536.0,2,4,6-11
74032833970,P,274264,2011-12-17,4,3,1,188,19.74,207.74,4,2,3-4
71821126616,P,273077,2011-12-17,10,5,1,849,89.145,938.145,3,5,5-10
74748979721,P,270308,2011-12-17,1,4,3,1204,379.26,3991.26,4,3,4-1
47907687039,P,272412,2011-12-16,10,5,1,1242,130.41,1372.41,1,2,5-10
55283987603,P,268546,2011-12-16,4,3,3,960,302.4,3182.4,3,1,3-4
20403112177,P,267595,2011-12-16,8,3,1,922,96.81,1018.81,4,5,3-8
29594811372,P,269577,2011-12-16,12,6,3,435,137.025,1442.025,3,3,6-12
3363221347,P,266939,2011-12-16,2,6,2,860,180.6,1900.6,3,2,6-2
29677597643,P,272717,2011-12-16,4,2,5,198,103.95,1093.95,1,3,2-4
29102605347,P,268973,2011-12-16,3,2,1,709,74.445,783.445,2,5,2-3
31699293006,P,268569,2011-12-16,5,3,3,950,299.25,3149.25,2,3,3-5
33325977943,P,271738,2011-12-16,4,4,3,1301,409.815,4312.815,4,1,4-4
50517418841,R,270333,2011-12-16,4,4,-2,-383,80.43,-846.43,3,4,4-4
51794140385,P,267595,2011-12-16,12,5,5,331,173.775,1828.775,2,1,5-12
8029771964,P,267801,2011-12-16,10,3,1,762,80.01,842.01,3,1,3-10
31896610478,P,269511,2011-12-16,4,4,4,1144,480.48,5056.48,4,5,4-4
54249757258,P,269842,2011-12-16,11,5,5,1156,606.9,6386.9,4,1,5-11
10065203435,P,271216,2011-12-16,1,4,4,778,326.76,3438.76,4,1,4-1
2174946764,R,268487,2011-12-16,3,5,-2,-1096,230.16,-2422.16,4,2,5-3
46953137720,R,267390,2011-12-16,2,6,-4,-1322,555.24,-5843.24,4,4,6-2
79237702127,P,270535,2011-12-16,3,2,4,480,201.6,2121.6,4,2,2-3
65522054208,P,273014,2011-12-16,4,2,1,754,79.17,833.17,3,5,2-4
69057489490,P,269140,2011-12-16,11,6,2,78,16.38,172.38,2,2,6-11
72217235766,P,274309,2011-12-16,9,3,3,1484,467.46,4919.46,1,1,3-9
94911145722,P,271903,2011-12-16,12,5,4,1046,439.32,4623.32,1,4,5-12
67069323006,P,273992,2011-12-16,4,2,2,1170,245.7,2585.7,3,5,2-4
85768416992,P,274626,2011-12-16,4,2,5,416,218.4,2298.4,1,1,2-4
53905181874,P,268969,2011-12-15,1,1,1,1430,150.15,1580.15,1,2,1-1
52154938149,P,270295,2011-12-15,4,4,5,825,433.125,4558.125,1,1,4-4
29525424744,P,275184,2011-12-15,9,3,4,1209,507.78,5343.78,3,5,3-9
24570433912,P,274591,2011-12-15,8,3,3,1114,350.91,3692.91,1,1,3-8
61465676023,P,272629,2011-12-15,3,5,3,412,129.78,1365.78,3,3,5-3
44635411688,R,271562,2011-12-15,4,4,-2,-1325,278.25,-2928.25,1,2,4-4
10163488251,P,268251,2011-12-15,2,6,2,664,139.44,1467.44,2,4,6-2
16538923601,P,268920,2011-12-15,12,6,5,218,114.45,1204.45,2,2,6-12
9934607237,P,266950,2011-12-15,4,4,3,1318,415.17,4369.17,2,1,4-4
17880309018,P,266825,2011-12-15,6,5,3,298,93.87,987.87,3,3,5-6
34429998640,P,268024,2011-12-15,4,3,5,1103,579.075,6094.075,1,4,3-4
1375928420,P,269586,2011-12-15,4,2,2,1480,310.8,3270.8,1,2,2-4
6059975909,P,268268,2011-12-15,11,5,1,940,98.7,1038.7,2,5,5-11
49070823383,P,268683,2011-12-15,11,6,5,774,406.35,4276.35,1,4,6-11
86142315681,P,267778,2011-12-15,5,3,5,312,163.8,1723.8,1,5,3-5
66490110740,P,272532,2011-12-15,6,5,2,802,168.42,1772.42,4,5,5-6
95539529183,P,268506,2011-12-15,1,1,4,1119,469.98,4945.98,1,5,1-1
63168622340,P,273983,2011-12-15,3,1,1,1087,114.135,1201.135,1,5,1-3
73038110424,P,274172,2011-12-15,7,5,1,191,20.055,211.055,2,5,5-7
94093067773,P,267598,2011-12-15,11,5,2,702,147.42,1551.42,1,2,5-11
66377597183,P,267446,2011-12-15,12,6,1,218,22.89,240.89,2,2,6-12
88457013059,P,274246,2011-12-15,3,5,4,756,317.52,3341.52,1,2,5-3
33868964674,P,273040,2011-12-14,3,1,3,536,168.84,1776.84,1,1,1-3
35290163884,P,274465,2011-12-14,11,5,3,1283,404.145,4253.145,4,2,5-11
53833690570,P,269355,2011-12-14,10,3,3,73,22.995,241.995,1,3,3-10
20257356266,P,267106,2011-12-14,10,5,2,1241,260.61,2742.61,3,5,5-10
14454254630,P,273151,2011-12-14,4,3,1,1088,114.24,1202.24,1,5,3-4
10165711925,P,270872,2011-12-14,3,5,1,603,63.315,666.315,4,1,5-3
39262200534,R,274839,2011-12-14,10,6,-5,-666,349.65,-3679.65,2,3,6-10
46953137720,P,267390,2011-12-14,2,6,4,1322,555.24,5843.24,4,1,6-2
5214567215,P,270852,2011-12-14,7,5,1,178,18.69,196.69,1,1,5-7
90168519555,P,266857,2011-12-14,3,2,3,341,107.415,1130.415,2,1,2-3
85602831056,P,271476,2011-12-14,10,3,1,89,9.345,98.345,4,5,3-10
79736271969,P,273503,2011-12-14,7,5,4,989,415.38,4371.38,3,3,5-7
85845723969,P,270756,2011-12-14,7,5,5,1216,638.4,6718.4,1,3,5-7
87008615674,R,270192,2011-12-14,2,6,-1,-836,87.78,-923.78,1,2,6-2
97679699441,P,268579,2011-12-14,10,6,3,1186,373.59,3931.59,4,5,6-10
77226606696,P,274153,2011-12-14,1,1,1,1441,151.305,1592.305,4,3,1-1
90013761110,P,267774,2011-12-14,10,6,1,1166,122.43,1288.43,3,1,6-10
72017926229,P,270700,2011-12-14,9,3,1,1267,133.035,1400.035,4,3,3-9
56285512805,P,270069,2011-12-13,10,6,5,627,329.175,3464.175,1,5,6-10
33808874093,P,270897,2011-12-13,7,5,4,1311,550.62,5794.62,2,3,5-7
13181563739,P,270351,2011-12-13,6,5,1,1048,110.04,1158.04,1,2,5-6
40891563738,R,268461,2011-12-13,2,6,-4,-1414,593.88,-6249.88,3,5,6-2
14618352568,P,267890,2011-12-13,7,5,2,1495,313.95,3303.95,3,2,5-7
44708761869,P,269847,2011-12-13,8,3,3,1465,461.475,4856.475,4,3,3-8
41141748064,P,270842,2011-12-13,3,5,2,1498,314.58,3310.58,1,2,5-3
36533585721,P,268047,2011-12-13,12,5,3,429,135.135,1422.135,3,5,5-12
61412271257,P,268360,2011-12-13,11,5,1,433,45.465,478.465,1,4,5-11
12529724039,P,274959,2011-12-13,4,1,4,306,128.52,1352.52,1,5,1-4
4573992921,P,271280,2011-12-13,1,4,1,198,20.79,218.79,4,4,4-1
9756896751,P,267401,2011-12-13,3,2,2,770,161.7,1701.7,1,4,2-3
30390047417,R,269139,2011-12-13,11,6,-1,-1361,142.905,-1503.905,4,5,6-11
2480051752,P,272937,2011-12-13,4,2,2,172,36.12,380.12,2,3,2-4
87008615674,P,270192,2011-12-13,2,6,1,836,87.78,923.78,1,2,6-2
67810548998,R,272222,2011-12-13,11,5,-5,-740,388.5,-4088.5,2,2,5-11
68425232739,P,270799,2011-12-13,8,3,4,848,356.16,3748.16,1,1,3-8
63634963189,P,269637,2011-12-13,10,3,4,857,359.94,3787.94,1,1,3-10
66750655149,P,267905,2011-12-13,4,1,3,979,308.385,3245.385,3,1,1-4
21540299793,P,268941,2011-12-12,1,4,3,413,130.095,1369.095,1,3,4-1
1295194508,P,267448,2011-12-12,10,5,4,1383,580.86,6112.86,3,4,5-10
57299111327,P,268137,2011-12-12,11,6,2,1334,280.14,2948.14,3,2,6-11
35663923701,P,271162,2011-12-12,8,3,4,824,346.08,3642.08,2,5,3-8
12261065542,P,274093,2011-12-12,3,5,5,1373,720.825,7585.825,4,5,5-3
32334571442,P,272992,2011-12-12,4,2,4,774,325.08,3421.08,1,1,2-4
49440236812,P,271620,2011-12-12,1,2,5,448,235.2,2475.2,1,3,2-1
44125492691,P,274748,2011-12-12,3,2,5,767,402.675,4237.675,1,4,2-3
117003344,P,269965,2011-12-12,5,3,2,551,115.71,1217.71,2,5,3-5
4282306597,P,271731,2011-12-12,3,1,3,920,289.8,3049.8,2,3,1-3
34912876699,P,270192,2011-12-12,5,3,2,868,182.28,1918.28,2,1,3-5
23292239398,P,270120,2011-12-12,2,6,3,654,206.01,2168.01,1,2,6-2
47593593040,P,270602,2011-12-12,11,5,3,125,39.375,414.375,2,1,5-11
60681606854,P,268246,2011-12-12,3,1,2,1134,238.14,2506.14,1,3,1-3
66581756510,P,273962,2011-12-12,1,4,3,1127,355.005,3736.005,1,1,4-1
78032673453,P,268682,2011-12-12,9,3,3,591,186.165,1959.165,3,2,3-9
65206448581,P,268746,2011-12-12,10,5,5,543,285.075,3000.075,3,1,5-10
71304293535,P,270561,2011-12-12,4,3,4,1345,564.9,5944.9,1,4,3-4
98774982858,P,267286,2011-12-12,5,3,5,1069,561.225,5906.225,1,5,3-5
78052779543,P,270105,2011-12-12,9,3,4,136,57.12,601.12,3,2,3-9
88861893367,P,268144,2011-12-12,1,4,3,188,59.22,623.22,1,2,4-1
90886636941,P,273261,2011-12-12,4,3,2,525,110.25,1160.25,1,3,3-4
89579223433,P,272177,2011-12-12,4,3,3,672,211.68,2227.68,2,3,3-4
53630353269,P,273330,2011-12-11,3,1,2,535,112.35,1182.35,4,3,1-3
1258536056,P,268731,2011-12-11,12,6,1,972,102.06,1074.06,2,4,6-12
1396096325,P,274028,2011-12-11,4,4,5,1241,651.525,6856.525,1,2,4-4
1135928076,P,267858,2011-12-11,10,5,5,1332,699.3,7359.3,1,4,5-10
1698625713,P,268551,2011-12-11,3,1,4,350,147.0,1547.0,2,1,1-3
16893260631,P,273832,2011-12-11,11,6,4,1087,456.54,4804.54,2,3,6-11
9310114648,P,274993,2011-12-11,3,5,3,895,281.925,2966.925,1,2,5-3
6874337703,P,270407,2011-12-11,4,2,3,859,270.585,2847.585,3,4,2-4
62463712767,P,268001,2011-12-11,10,6,2,198,41.58,437.58,4,5,6-10
39140521706,R,271766,2011-12-11,7,5,-3,-514,161.91,-1703.91,3,4,5-7
34127430146,P,266895,2011-12-11,4,2,2,1242,260.82,2744.82,1,4,2-4
29889518815,P,271112,2011-12-11,6,5,3,490,154.35,1624.35,1,3,5-6
19109792129,P,269694,2011-12-11,4,3,5,1496,785.4,8265.4,3,2,3-4
58724500881,R,271595,2011-12-11,1,1,-2,-1031,216.51,-2278.51,3,3,1-1
47179291145,P,271181,2011-12-11,4,4,3,1205,379.575,3994.575,3,3,4-4
39280205646,P,270472,2011-12-11,3,2,2,509,106.89,1124.89,4,1,2-3
12561004513,P,273173,2011-12-11,10,5,5,522,274.05,2884.05,4,1,5-10
92552265405,P,270410,2011-12-11,10,6,5,1218,639.45,6729.45,1,2,6-10
63891904351,P,266867,2011-12-11,10,3,3,1168,367.92,3871.92,3,3,3-10
94205105681,P,267825,2011-12-11,3,1,5,1220,640.5,6740.5,1,4,1-3
94756211732,R,269544,2011-12-11,4,4,-5,-308,161.7,-1701.7,1,3,4-4
97556034600,P,271750,2011-12-11,4,4,1,1340,140.7,1480.7,2,5,4-4
81392812820,P,271437,2011-12-11,10,6,4,176,73.92,777.92,4,2,6-10
89724684475,P,270362,2011-12-11,8,3,4,1368,574.56,6046.56,1,3,3-8
52365286804,P,275048,2011-12-10,6,5,4,266,111.72,1175.72,1,5,5-6
14248126452,P,269721,2011-12-10,4,3,4,835,350.7,3690.7,1,4,3-4
47198473988,P,272896,2011-12-10,10,3,1,1056,110.88,1166.88,1,4,3-10
16630902405,P,269538,2011-12-10,12,6,3,1485,467.775,4922.775,1,4,6-12
62872894811,P,271868,2011-12-10,10,5,2,298,62.58,658.58,1,1,5-10
1274072334,R,268603,2011-12-10,12,5,-2,-817,171.57,-1805.57,2,5,5-12
44635411688,P,271562,2011-12-10,4,4,2,1325,278.25,2928.25,1,1,4-4
25234394178,P,269302,2011-12-10,9,3,1,1461,153.405,1614.405,2,1,3-9
47645170075,P,274322,2011-12-10,12,5,1,962,101.01,1063.01,4,3,5-12
24316537120,P,271917,2011-12-10,7,5,3,1410,444.15,4674.15,1,4,5-7
47716053986,P,272700,2011-12-10,2,6,1,828,86.94,914.94,3,2,6-2
52946393854,P,272188,2011-12-10,4,1,3,527,166.005,1747.005,1,2,1-4
67658429459,P,271668,2011-12-10,10,3,4,919,385.98,4061.98,2,4,3-10
73223857759,P,268931,2011-12-10,11,5,4,650,273.0,2873.0,1,3,5-11
65750070935,R,269013,2011-12-10,3,1,-1,-86,9.03,-95.03,2,3,1-3
90019830047,P,272580,2011-12-10,5,3,4,474,199.08,2095.08,2,1,3-5
70861160145,P,273903,2011-12-10,10,5,4,888,372.96,3924.96,3,5,5-10
84954237649,P,271424,2011-12-10,3,5,5,173,90.825,955.825,2,2,5-3
63319337144,P,273780,2011-12-10,4,1,3,459,144.585,1521.585,1,4,1-4
98313724777,P,267258,2011-12-10,7,5,2,939,197.19,2075.19,1,5,5-7
84031996156,P,267019,2011-12-10,12,6,5,1482,778.05,8188.05,4,1,6-12
57387003677,P,274348,2011-12-09,10,3,2,694,145.74,1533.74,1,1,3-10
11448658750,P,269788,2011-12-09,10,5,2,1137,238.77,2512.77,1,2,5-10
39262200534,P,274839,2011-12-09,10,6,5,666,349.65,3679.65,2,2,6-10
9885877966,P,270011,2011-12-09,1,2,1,1020,107.1,1127.1,2,2,2-1
49665905206,P,274747,2011-12-09,7,5,4,1101,462.42,4866.42,3,2,5-7
30390047417,P,269139,2011-12-09,11,6,1,1361,142.905,1503.905,4,4,6-11
17884856229,P,271672,2011-12-09,11,6,5,592,310.8,3270.8,3,5,6-11
30817890974,P,270212,2011-12-09,3,2,2,1317,276.57,2910.57,2,3,2-3
34843015447,P,274338,2011-12-09,1,1,3,756,238.14,2506.14,1,1,1-1
23563663438,P,268107,2011-12-09,1,1,3,266,83.79,881.79,2,4,1-1
44447370469,P,271740,2011-12-09,4,1,3,882,277.83,2923.83,1,4,1-4
12288761799,P,274740,2011-12-09,4,3,2,149,31.29,329.29,2,2,3-4
4605287939,P,268074,2011-12-09,6,5,4,886,372.12,3916.12,3,2,5-6
53513109680,P,268598,2011-12-09,1,2,5,822,431.55,4541.55,2,2,2-1
29589040218,R,268712,2011-12-09,3,5,-4,-436,183.12,-1927.12,1,4,5-3
16019247338,P,268692,2011-12-09,2,6,4,1179,495.18,5211.18,3,2,6-2
6969254024,P,269399,2011-12-09,2,6,2,1022,214.62,2258.62,3,4,6-2
67547099719,P,267287,2011-12-09,10,6,1,765,80.325,845.325,3,1,6-10
97764417070,P,267134,2011-12-09,1,1,5,461,242.025,2547.025,3,4,1-1
70947056369,P,270396,2011-12-09,10,3,4,128,53.76,565.76,4,1,3-10
66923835541,P,269119,2011-12-09,6,5,4,1349,566.58,5962.58,4,5,5-6
73561177293,P,273993,2011-12-09,3,5,1,830,87.15,917.15,4,2,5-3
94554325932,P,269890,2011-12-09,4,2,5,1481,777.525,8182.525,3,4,2-4
92193401529,P,273182,2011-12-09,10,6,5,263,138.075,1453.075,4,3,6-10
57867143097,P,270830,2011-12-08,1,1,5,1415,742.875,7817.875,1,3,1-1
59933190060,P,274991,2011-12-08,10,6,2,977,205.17,2159.17,2,3,6-10
48808684929,R,274505,2011-12-08,3,2,-1,-168,17.64,-185.64,3,2,2-3
27809363042,P,266902,2011-12-08,3,5,1,726,76.23,802.23,4,5,5-3
23334599537,P,271523,2011-12-08,4,3,4,86,36.12,380.12,2,3,3-4
39140521706,P,271766,2011-12-08,7,5,3,514,161.91,1703.91,3,1,5-7
61525619753,P,267813,2011-12-08,12,6,5,1095,574.875,6049.875,4,4,6-12
19991325373,P,274445,2011-12-08,11,6,4,615,258.3,2718.3,4,1,6-11
17430113899,P,269859,2011-12-08,11,6,2,287,60.27,634.27,1,3,6-11
67127073954,P,270170,2011-12-08,10,3,3,1374,432.81,4554.81,3,4,3-10
64971082682,P,267152,2011-12-08,1,4,4,594,249.48,2625.48,1,3,4-1
70847375985,P,274927,2011-12-08,4,3,2,507,106.47,1120.47,1,5,3-4
82036989087,P,270280,2011-12-08,12,6,3,1197,377.055,3968.055,4,5,6-12
80550167266,P,269802,2011-12-08,1,4,1,90,9.45,99.45,4,2,4-1
99824244079,P,271059,2011-12-08,7,5,5,1208,634.2,6674.2,3,5,5-7
84255551308,P,269299,2011-12-08,7,5,4,612,257.04,2705.04,3,4,5-7
87252108312,P,267534,2011-12-08,1,2,1,1154,121.17,1275.17,1,1,2-1
67810548998,P,272222,2011-12-08,11,5,5,740,388.5,4088.5,2,3,5-11
12936695486,P,269933,2011-12-07,11,5,5,1145,601.125,6326.125,1,2,5-11
941117264,P,270922,2011-12-07,7,5,4,303,127.26,1339.26,3,2,5-7
3652528113,P,274865,2011-12-07,1,2,1,1359,142.695,1501.695,2,1,2-1
27555741269,P,267048,2011-12-07,3,1,2,1281,269.01,2831.01,1,3,1-3
4088952022,R,269662,2011-12-07,10,3,-1,-1106,116.13,-1222.13,3,1,3-10
39283783364,P,268140,2011-12-07,4,2,2,893,187.53,1973.53,3,5,2-4
16828867534,P,270538,2011-12-07,10,6,4,303,127.26,1339.26,3,3,6-10
29194761670,R,273052,2011-12-07,2,6,-2,-1135,238.35,-2508.35,1,2,6-2
30883997493,P,274817,2011-12-07,3,5,5,355,186.375,1961.375,3,5,5-3
3832261315,P,268421,2011-12-07,4,3,4,741,311.22,3275.22,3,3,3-4
48477566936,P,271467,2011-12-07,10,6,2,1391,292.11,3074.11,3,5,6-10
2607483634,P,273544,2011-12-07,2,6,3,399,125.685,1322.685,1,5,6-2
44737777435,P,273875,2011-12-07,1,1,1,260,27.3,287.3,2,3,1-1
30393978304,R,271073,2011-12-07,1,2,-2,-742,155.82,-1639.82,3,2,2-1
45370671165,P,269588,2011-12-07,6,5,1,385,40.425,425.425,1,1,5-6
4413494132,P,274556,2011-12-07,3,2,3,588,185.22,1949.22,4,5,2-3
